date,state,deathIncrease,hospitalizedIncrease,inIcuCurrently,negativeIncrease,onVentilatorCurrently,positiveIncrease
13-11-2020,MO,20,0,512,4178,264,4005
13-11-2020,MS,5,0,194,0,92,1305
13-11-2020,MT,5,15,0,7380,0,1213
13-11-2020,NC,14,0,352,34214,0,1779
13-11-2020,ND,10,38,50,915,0,1490
13-11-2020,NE,25,-21,0,3197,0,2611
13-11-2020,NH,3,7,0,3257,0,459
13-11-2020,NJ,27,105,359,41236,129,4023
13-11-2020,NM,22,64,0,16561,0,1230
13-11-2020,NV,13,0,247,3785,119,1857
13-11-2020,NY,24,0,331,198320,137,5401
13-11-2020,OH,42,298,735,58213,347,8071
13-11-2020,OK,12,76,350,37862,0,2667
13-11-2020,OR,4,31,71,6425,27,1109
13-11-2020,PA,30,0,480,17335,226,5531
13-11-2020,PR,5,0,77,0,59,667
13-11-2020,RI,4,55,27,1751,14,765
13-11-2020,SC,17,63,188,8438,89,1611
13-11-2020,SD,1,85,102,962,48,1611
13-11-2020,TN,64,105,527,19738,218,3733
13-11-2020,TX,173,0,1959,83064,0,13424
13-11-2020,UT,14,104,184,6865,0,2150
13-11-2020,VA,27,69,258,9359,115,1235
13-11-2020,VT,0,0,3,924,0,102
13-11-2020,WA,25,86,147,46400,76,2163
13-11-2020,WI,62,274,435,10713,0,8451
13-11-2020,WV,10,0,104,13252,34,742
13-11-2020,WY,0,7,0,1400,0,862
12-11-2020,AK,0,9,0,9595,8,481
12-11-2020,AL,12,304,0,0,0,2000
12-11-2020,AR,18,80,295,11868,116,1809
12-11-2020,AZ,12,82,331,13906,180,1399
12-11-2020,CA,38,0,1010,113052,0,6927
12-11-2020,CO,25,59,0,0,0,5197
12-11-2020,DC,0,0,33,4330,8,128
12-11-2020,DE,8,0,22,1405,0,204
12-11-2020,FL,73,161,0,21228,0,5504
12-11-2020,GA,75,141,0,18871,0,2496
12-11-2020,GU,0,0,17,805,11,95
12-11-2020,HI,0,0,16,0,1,117
12-11-2020,IA,31,0,215,2753,101,3650
12-11-2020,ID,19,40,94,2283,0,1693
12-11-2020,IL,48,0,956,87915,438,12702
12-11-2020,IN,51,289,671,16026,220,6591
12-11-2020,KS,0,0,210,-3142,80,0
12-11-2020,KY,18,164,299,36005,163,2336
12-11-2020,LA,39,0,0,29736,59,3829
12-11-2020,MA,20,215,151,19249,68,2648
12-11-2020,MD,12,127,199,9672,0,1477
12-11-2020,ME,1,8,16,20794,6,193
12-11-2020,MI,49,0,628,60005,253,7311
12-11-2020,MN,39,292,278,18173,0,7225
12-11-2020,MO,16,0,518,7042,248,4603
12-11-2020,MS,17,0,194,0,86,1271
12-11-2020,MT,0,11,0,9262,0,961
12-11-2020,NC,8,0,325,37593,0,2893
12-11-2020,ND,12,115,53,987,0,1835
12-11-2020,NE,1,115,0,3180,0,2209
12-11-2020,NH,3,4,0,3990,0,322
12-11-2020,NJ,19,161,360,36314,117,4236
12-11-2020,NM,18,52,0,11413,0,1742
12-11-2020,NV,3,0,229,4575,115,1469
12-11-2020,NY,29,0,308,157830,136,4797
12-11-2020,OH,35,268,756,49613,332,7101
12-11-2020,OK,11,162,340,0,0,2357
12-11-2020,OR,5,42,77,6266,27,861
12-11-2020,PA,49,0,438,17888,207,5488
12-11-2020,PR,8,0,76,0,59,1332
12-11-2020,RI,7,45,28,2142,17,988
12-11-2020,SC,8,60,196,18741,91,1495
12-11-2020,SD,0,66,97,948,49,2020
12-11-2020,TN,27,55,528,18611,224,3344
12-11-2020,TX,143,0,1879,88357,0,10589
12-11-2020,UT,9,92,191,7784,0,3919
12-11-2020,VA,17,66,246,11053,110,1521
12-11-2020,VT,0,0,5,1231,0,125
12-11-2020,WA,0,0,115,0,58,2384
12-11-2020,WI,67,264,424,14931,0,8223
12-11-2020,WV,2,0,93,12486,34,696
12-11-2020,WY,0,13,0,1569,0,1105
11-11-2020,AK,4,8,0,5963,7,487
11-11-2020,AL,81,0,0,14083,0,2070
11-11-2020,AR,14,56,304,11043,116,1962
11-11-2020,AZ,36,66,309,7775,156,2030
11-11-2020,CA,69,0,1006,119988,0,7464
11-11-2020,CO,16,275,0,16291,0,3975
11-11-2020,DC,0,0,30,5033,17,206
11-11-2020,DE,2,0,25,1264,0,230
11-11-2020,FL,52,252,0,27071,0,5669
11-11-2020,GA,76,175,0,11882,0,1640
11-11-2020,GU,0,0,20,589,11,101
11-11-2020,HI,1,31,16,0,1,78
11-11-2020,IA,25,0,210,3865,101,4297
11-11-2020,ID,16,36,72,2379,0,1201
11-11-2020,IL,153,0,951,80807,404,12657
11-11-2020,IN,31,261,649,11034,196,5036
11-11-2020,KS,34,114,210,7993,80,5672
11-11-2020,KY,14,0,286,0,0,2698
11-11-2020,LA,0,0,0,0,66,0
11-11-2020,MA,38,0,152,17957,72,2660
11-11-2020,MD,16,98,193,11275,0,1714
11-11-2020,ME,2,7,14,0,5,142
11-11-2020,MI,42,0,604,48231,263,6620
11-11-2020,MN,56,218,282,6542,0,4889
11-11-2020,MO,24,0,486,24678,257,4071
11-11-2020,MS,17,0,191,0,78,1256
11-11-2020,MT,10,20,0,2243,0,919
11-11-2020,NC,38,0,301,27257,0,3119
11-11-2020,ND,42,61,51,694,0,1096
11-11-2020,NE,20,45,0,3564,0,2182
11-11-2020,NH,3,4,0,2516,0,229
11-11-2020,NJ,15,147,334,40664,104,3733
11-11-2020,NM,14,91,0,33810,0,1487
11-11-2020,NV,18,0,233,3678,107,1107
11-11-2020,NY,21,0,304,159480,135,4820
11-11-2020,OH,76,253,716,39680,328,5874
11-11-2020,OK,19,186,340,12762,0,2177
11-11-2020,OR,3,48,78,5785,25,754
11-11-2020,PA,59,0,417,17976,193,4711
11-11-2020,PR,12,0,72,0,58,264
11-11-2020,RI,6,35,25,2429,17,978
11-11-2020,SC,14,58,198,10940,97,1257
11-11-2020,SD,27,112,92,1059,50,1362
11-11-2020,TN,89,82,505,26587,229,3632
11-11-2020,TX,141,0,1879,98832,0,13166
11-11-2020,UT,6,111,182,6050,0,2335
11-11-2020,VA,15,90,250,19894,106,1594
11-11-2020,VT,0,0,6,772,0,89
11-11-2020,WA,22,61,107,15469,58,2713
11-11-2020,WI,72,277,441,10424,0,7537
11-11-2020,WV,7,0,85,10189,28,885
11-11-2020,WY,0,3,0,91,0,132
10-11-2020,AK,8,6,0,59605,10,538
10-11-2020,AL,36,592,0,-1823,0,1710
10-11-2020,AR,4,83,310,7353,126,1424
10-11-2020,AZ,28,217,294,12091,148,3434
10-11-2020,CA,24,0,984,170795,0,5367
10-11-2020,CO,19,213,0,11701,0,3890
10-11-2020,CT,9,0,0,21160,0,1524
10-11-2020,DC,2,0,27,2933,15,86
10-11-2020,DE,3,0,29,1347,0,204
10-11-2020,FL,69,283,0,19829,0,4282
10-11-2020,GA,53,148,0,20757,0,1873
10-11-2020,GU,1,0,19,724,12,181
10-11-2020,HI,0,-14,22,0,4,63
10-11-2020,IA,25,0,196,1836,89,2734
10-11-2020,ID,12,37,72,1041,0,1266
10-11-2020,IL,82,0,911,89332,399,12623
10-11-2020,IN,67,285,599,9772,183,4829
10-11-2020,KS,0,0,140,0,55,0
10-11-2020,KY,14,129,286,18208,0,2079
10-11-2020,LA,10,0,0,25130,66,1330
10-11-2020,MA,21,0,150,13697,68,2154
10-11-2020,MD,12,81,176,8864,0,1338
10-11-2020,ME,3,6,14,5856,5,172
10-11-2020,MI,86,0,595,52371,257,6944
10-11-2020,MN,23,262,249,10137,0,4893
10-11-2020,MO,146,0,457,-12961,237,4256
10-11-2020,MS,37,0,199,0,83,933
10-11-2020,MT,5,18,0,2555,0,1098
10-11-2020,NC,45,0,325,27714,0,2582
10-11-2020,ND,0,0,48,0,0,947
10-11-2020,NE,7,32,0,1997,0,1582
10-11-2020,NH,0,2,0,4369,0,220
10-11-2020,NJ,21,117,327,0,98,4435
10-11-2020,NM,14,61,0,11170,0,1258
10-11-2020,NV,7,0,231,2271,101,1322
10-11-2020,NY,32,0,296,124071,128,3965
10-11-2020,OH,23,386,656,39595,327,6508
10-11-2020,OK,7,61,334,21720,0,1702
10-11-2020,OR,4,85,64,4669,26,707
10-11-2020,PA,62,0,393,14929,189,4361
10-11-2020,PR,7,0,75,0,52,275
10-11-2020,RI,4,37,26,2057,18,789
10-11-2020,SC,21,82,197,19940,104,1347
10-11-2020,SD,3,50,0,873,0,1023
10-11-2020,TN,62,81,502,13594,223,1979
10-11-2020,TX,94,0,1828,104900,0,12935
10-11-2020,UT,11,122,185,7708,0,2517
10-11-2020,VA,13,67,224,16617,88,1435
10-11-2020,VT,0,0,4,641,0,52
10-11-2020,WA,21,228,110,14078,62,777
10-11-2020,WI,72,291,418,12926,0,7432
10-11-2020,WV,16,0,85,6447,29,511
10-11-2020,WY,13,22,0,0,0,1232
09-11-2020,AK,0,5,0,-12641,9,464
09-11-2020,AL,0,0,0,3158,0,1170
09-11-2020,AR,23,62,289,7716,116,945
09-11-2020,AZ,0,9,292,10142,142,435
09-11-2020,CA,14,0,941,186639,0,7212
09-11-2020,CO,14,33,0,13686,0,3553
09-11-2020,CT,27,0,0,86636,0,3338
09-11-2020,DC,1,0,29,3279,17,86
09-11-2020,DE,1,0,27,1996,0,305
09-11-2020,FL,58,103,0,16454,0,3845
09-11-2020,GA,29,15,0,14831,0,1103
09-11-2020,GU,1,0,18,718,13,240
09-11-2020,HI,1,4,13,0,8,128
09-11-2020,IA,7,0,184,5401,82,4381
09-11-2020,ID,3,19,90,2134,0,649
09-11-2020,IL,25,0,857,54187,376,10573
09-11-2020,IN,35,233,547,8954,180,4135
09-11-2020,KS,15,71,140,7742,55,5920
09-11-2020,KY,11,430,300,36353,0,1729
09-11-2020,LA,12,0,0,5115,71,391
09-11-2020,MA,14,0,143,12998,66,1328
09-11-2020,MD,9,103,168,9978,0,1375
09-11-2020,ME,1,7,14,21894,5,195
09-11-2020,MI,63,0,544,145044,239,9305
09-11-2020,MN,19,144,224,10347,0,3926
09-11-2020,MO,0,0,467,5016,238,3244
09-11-2020,MS,0,186,190,36655,76,516
09-11-2020,MT,1,15,0,13948,0,374
09-11-2020,NC,8,0,323,33034,0,1521
09-11-2020,ND,5,25,48,347,0,1153
09-11-2020,NE,0,9,0,2276,0,1574
09-11-2020,NH,0,0,0,561,0,211
09-11-2020,NJ,11,36,309,69586,94,2553
09-11-2020,NM,12,82,0,5633,0,1408
09-11-2020,NV,1,0,254,3733,100,960
09-11-2020,NY,26,0,282,108272,125,3144
09-11-2020,OH,7,154,628,44960,312,4706
09-11-2020,OK,6,51,312,0,0,2197
09-11-2020,OR,1,0,62,5341,27,861
09-11-2020,PA,4,0,353,14221,179,3402
09-11-2020,PR,10,0,70,0,59,481
09-11-2020,RI,1,0,27,1181,17,266
09-11-2020,SC,5,30,194,7420,101,703
09-11-2020,SD,1,43,0,861,0,907
09-11-2020,TN,15,54,492,49173,221,5919
09-11-2020,TX,26,0,1816,27871,0,4849
09-11-2020,UT,2,78,185,6424,0,2247
09-11-2020,VA,6,52,214,14723,98,1302
09-11-2020,VT,0,0,4,409,0,25
09-11-2020,WA,0,8,105,18112,55,1407
09-11-2020,WI,18,100,396,9717,0,4470
09-11-2020,WV,28,0,85,7223,30,401
09-11-2020,WY,0,15,0,3379,0,700
08-11-2020,AK,0,10,0,-1031,7,511
08-11-2020,AL,2,0,0,5222,0,1205
08-11-2020,AR,17,19,235,8462,105,1038
08-11-2020,AZ,17,32,272,12023,148,1880
08-11-2020,CA,24,0,910,151795,0,7682
08-11-2020,CO,5,20,0,10965,0,3017
08-11-2020,CT,0,0,0,0,0,0
08-11-2020,DC,0,0,25,4754,14,110
08-11-2020,DE,2,0,24,2003,0,345
08-11-2020,FL,22,64,0,38183,0,6619
08-11-2020,GA,1,33,0,17437,0,1253
08-11-2020,GU,0,0,19,369,10,120
08-11-2020,HI,1,10,13,0,8,128
08-11-2020,IA,13,0,190,4267,77,3313
08-11-2020,ID,4,45,90,1431,0,1403
08-11-2020,IL,50,0,833,80748,368,10009
08-11-2020,IN,37,232,524,10890,173,4652
08-11-2020,KS,0,0,183,0,62,0
08-11-2020,KY,4,0,299,0,0,1177
08-11-2020,LA,20,0,0,25215,72,1266
08-11-2020,MA,20,0,144,18330,62,1823
08-11-2020,MD,11,103,163,9897,0,1081
08-11-2020,ME,0,2,13,0,7,90
08-11-2020,MI,0,0,484,0,202,0
08-11-2020,MN,31,133,224,15231,0,5908
08-11-2020,MO,3,0,459,17073,254,4131
08-11-2020,MS,10,0,183,0,87,804
08-11-2020,MT,11,12,0,684,0,731
08-11-2020,NC,2,0,311,38811,0,2094
08-11-2020,ND,11,23,51,426,0,1117
08-11-2020,NE,2,34,0,3053,0,1702
08-11-2020,NH,0,3,0,997,0,247
08-11-2020,NJ,4,50,284,0,89,2494
08-11-2020,NM,14,31,0,10548,0,1210
08-11-2020,NV,1,0,206,2968,89,1276
08-11-2020,NY,19,0,295,142214,131,3428
08-11-2020,OH,11,102,584,55011,295,4541
08-11-2020,OK,9,132,312,0,0,4507
08-11-2020,OR,13,0,62,4518,27,979
08-11-2020,PA,5,0,345,15514,167,2909
08-11-2020,PR,10,0,65,0,52,533
08-11-2020,RI,1,26,27,2501,17,568
08-11-2020,SC,21,20,184,13228,89,946
08-11-2020,SD,13,76,0,924,0,1428
08-11-2020,TN,5,33,473,32886,204,3636
08-11-2020,TX,43,0,1786,46023,0,6878
08-11-2020,UT,1,64,170,6352,0,2386
08-11-2020,VA,3,42,202,19721,90,1302
08-11-2020,VT,0,0,0,828,0,54
08-11-2020,WA,0,4,103,22739,45,1931
08-11-2020,WI,11,112,397,8481,0,4407
08-11-2020,WV,0,0,79,11095,26,662
08-11-2020,WY,9,0,0,0,0,713
07-11-2020,AK,0,8,0,-1210,8,603
07-11-2020,AL,33,0,0,7593,0,1768
07-11-2020,AR,12,14,235,10213,105,1598
07-11-2020,AZ,38,152,249,14060,137,2620
07-11-2020,CA,73,0,901,162939,0,5863
07-11-2020,CO,13,86,0,13630,0,3498
07-11-2020,CT,0,0,0,0,0,0
07-11-2020,DC,2,0,25,4163,14,99
07-11-2020,DE,0,0,26,1827,0,223
07-11-2020,FL,87,161,0,14673,0,4380
07-11-2020,GA,39,118,0,21818,0,1719
07-11-2020,GU,1,0,19,367,10,36
07-11-2020,HI,0,9,13,0,9,138
07-11-2020,IA,11,0,194,2524,72,3718
07-11-2020,ID,8,37,90,3322,0,1330
07-11-2020,IL,91,0,813,85980,367,12438
07-11-2020,IN,45,268,559,12394,195,4899
07-11-2020,KS,0,0,183,0,62,0
07-11-2020,KY,17,136,299,-132222,0,2156
07-11-2020,LA,0,0,0,0,81,0
07-11-2020,MA,23,0,127,21606,60,2302
07-11-2020,MD,7,90,153,10734,0,1410
07-11-2020,ME,2,10,14,0,4,159
07-11-2020,MI,65,0,484,0,202,6494
07-11-2020,MN,34,201,224,14947,0,4647
07-11-2020,MO,19,0,466,6621,236,4559
07-11-2020,MS,14,0,177,0,74,1031
07-11-2020,MT,26,18,0,579,0,1001
07-11-2020,NC,23,0,327,44104,0,2676
07-11-2020,ND,15,41,46,704,0,1646
07-11-2020,NE,27,45,0,4808,0,2681
07-11-2020,NH,1,1,0,2827,0,229
07-11-2020,NJ,9,72,276,96992,76,3800
07-11-2020,NM,16,71,0,10872,0,1277
07-11-2020,NV,5,0,206,4766,89,1824
07-11-2020,NY,18,0,308,159704,138,3587
07-11-2020,OH,12,149,575,102545,283,5549
07-11-2020,OK,0,0,312,13471,0,0
07-11-2020,OR,6,44,62,7806,27,769
07-11-2020,PA,40,0,345,17755,157,4035
07-11-2020,PR,0,0,69,0,49,663
07-11-2020,RI,7,70,25,6073,16,795
07-11-2020,SC,10,58,180,45961,89,1870
07-11-2020,SD,13,85,0,1156,0,1337
07-11-2020,TN,49,27,489,40139,211,5071
07-11-2020,TX,111,0,1759,83053,0,9560
07-11-2020,UT,9,98,175,8410,0,2956
07-11-2020,VA,22,86,215,21582,91,2103
07-11-2020,VT,1,0,0,766,0,28
07-11-2020,WA,8,7,133,25492,61,2124
07-11-2020,WI,48,173,373,11863,0,7521
07-11-2020,WV,15,0,89,9990,24,655
07-11-2020,WY,0,6,0,0,0,192
06-11-2020,AK,0,9,0,-1032,7,507
06-11-2020,AL,23,267,0,7161,0,1556
06-11-2020,AR,19,75,235,12651,105,1870
06-11-2020,AZ,22,187,250,13820,138,1996
06-11-2020,CA,51,0,923,123468,0,6518
06-11-2020,CO,23,197,0,12903,0,3463
06-11-2020,CT,15,0,0,28618,0,1065
06-11-2020,DC,2,0,25,5711,9,110
06-11-2020,DE,0,0,27,2213,0,282
06-11-2020,FL,54,198,0,29721,0,5150
06-11-2020,GA,30,100,0,17835,0,1738
06-11-2020,GU,3,0,21,564,10,73
06-11-2020,HI,0,13,13,0,9,99
06-11-2020,IA,16,0,188,2835,67,2778
06-11-2020,ID,7,58,77,2160,0,1265
06-11-2020,IL,84,0,786,80352,339,11790
06-11-2020,IN,36,207,540,10511,191,4647
06-11-2020,KS,79,83,183,7222,62,5418
06-11-2020,KY,10,127,299,166478,0,2228
06-11-2020,LA,21,0,0,17940,81,870
06-11-2020,MA,21,0,118,18652,57,2113
06-11-2020,MD,12,102,152,11606,0,1541
06-11-2020,ME,0,3,14,8031,3,184
06-11-2020,MI,47,0,484,48339,202,4246
06-11-2020,MN,36,177,224,16911,0,5442
06-11-2020,MO,25,0,517,6299,226,3931
06-11-2020,MS,14,0,176,0,82,967
06-11-2020,MT,12,26,0,2593,0,979
06-11-2020,NC,34,0,311,47526,0,2908
06-11-2020,ND,17,41,48,930,0,1805
06-11-2020,NE,5,53,0,3615,0,2124
06-11-2020,NH,2,2,0,2231,0,204
06-11-2020,NJ,13,123,274,43223,81,2772
06-11-2020,NM,6,51,0,7086,0,1284
06-11-2020,NV,21,0,183,4279,85,1562
06-11-2020,NY,18,0,285,157496,129,3209
06-11-2020,OH,33,231,547,0,280,5008
06-11-2020,OK,16,100,326,14166,0,1878
06-11-2020,OR,5,22,62,5283,27,790
06-11-2020,PA,38,0,351,17030,149,3384
06-11-2020,PR,7,0,68,0,42,803
06-11-2020,RI,2,16,21,2589,12,630
06-11-2020,SC,13,50,204,22579,91,1233
06-11-2020,SD,28,68,0,1566,0,1488
06-11-2020,TN,32,72,505,9902,191,1373
06-11-2020,TX,136,0,1785,87915,0,9239
06-11-2020,UT,17,92,167,7297,0,2987
06-11-2020,VA,-6,71,216,22796,96,1568
06-11-2020,VT,0,0,2,667,0,28
06-11-2020,WA,15,49,128,20510,48,1872
06-11-2020,WI,64,244,385,14644,0,6411
06-11-2020,WV,7,0,93,9427,31,540
06-11-2020,WY,0,7,0,965,0,996
05-11-2020,AK,0,6,0,153755,7,313
05-11-2020,AL,20,0,0,6344,0,1381
05-11-2020,AR,11,53,235,11628,105,1548
05-11-2020,AZ,28,45,254,12297,128,2135
05-11-2020,CA,63,0,922,80785,0,4566
05-11-2020,CO,20,96,0,11264,0,3369
05-11-2020,CT,11,0,0,56357,0,1687
05-11-2020,DC,3,0,26,3330,24,81
05-11-2020,DE,4,0,28,1503,0,219
05-11-2020,FL,39,191,0,37818,0,6120
05-11-2020,GA,56,175,0,22966,0,1916
05-11-2020,GU,2,0,20,610,11,101
05-11-2020,HI,0,1,11,0,8,155
05-11-2020,IA,15,0,188,4358,60,3992
05-11-2020,ID,17,39,77,1746,0,1290
05-11-2020,IL,97,0,772,76080,343,9935
05-11-2020,IN,47,185,568,9039,197,4412
05-11-2020,KS,0,0,160,0,60,0
05-11-2020,KY,20,134,291,26248,0,2268
05-11-2020,LA,20,0,0,21066,82,681
05-11-2020,MA,23,74,115,22693,56,1862
05-11-2020,MD,10,72,157,9758,0,1198
05-11-2020,ME,0,3,17,10417,2,183
05-11-2020,MI,51,0,475,55103,194,6103
05-11-2020,MN,25,167,216,17089,0,3942
05-11-2020,MO,18,0,511,6493,233,3553
05-11-2020,MS,8,0,154,0,76,1612
05-11-2020,MT,3,19,0,1723,0,1013
05-11-2020,NC,41,0,323,39825,0,2859
05-11-2020,ND,29,38,51,345,0,1572
05-11-2020,NE,9,26,0,2586,0,1828
05-11-2020,NH,2,1,0,5022,0,245
05-11-2020,NJ,12,97,238,46999,85,2576
05-11-2020,NM,23,73,0,10541,0,859
05-11-2020,NV,10,0,170,4763,75,1267
05-11-2020,NY,24,0,268,158022,128,2997
05-11-2020,OH,33,214,541,46429,270,4961
05-11-2020,OK,21,119,337,14339,0,2101
05-11-2020,OR,4,34,66,4961,26,589
05-11-2020,PA,47,0,335,17071,147,2900
05-11-2020,PR,5,0,60,0,40,294
05-11-2020,RI,8,40,20,2779,11,628
05-11-2020,SC,7,70,214,6628,102,769
05-11-2020,SD,22,82,0,980,0,1360
05-11-2020,TN,31,62,482,17779,209,1969
05-11-2020,TX,133,0,1749,85189,0,10171
05-11-2020,UT,7,75,158,9585,0,2807
05-11-2020,VA,11,68,240,17449,104,1366
05-11-2020,VT,0,0,4,900,0,38
05-11-2020,WA,16,60,128,22874,62,1595
05-11-2020,WI,40,223,376,9518,0,6284
05-11-2020,WV,8,0,93,10324,31,560
05-11-2020,WY,0,11,0,2087,0,365
04-11-2020,AK,0,4,0,2595,9,408
04-11-2020,AL,19,126,0,7075,0,1848
04-11-2020,AR,23,79,234,10323,106,1293
04-11-2020,AZ,39,160,241,8411,127,815
04-11-2020,CA,66,0,901,100753,0,5338
04-11-2020,CO,22,438,0,9774,0,2928
04-11-2020,CT,18,0,0,32368,0,1515
04-11-2020,DC,0,0,29,3595,14,77
04-11-2020,DE,0,0,28,889,0,108
04-11-2020,FL,32,181,0,17075,0,4332
04-11-2020,GA,43,149,0,26585,0,1863
04-11-2020,GU,3,0,22,637,12,91
04-11-2020,HI,0,13,11,0,8,87
04-11-2020,IA,24,0,182,2642,63,2276
04-11-2020,ID,15,48,55,1856,0,1179
04-11-2020,IL,55,0,776,64319,327,7538
04-11-2020,KS,41,91,160,5425,60,2988
04-11-2020,KY,11,103,286,46233,0,1630
04-11-2020,LA,24,0,0,7043,77,1016
04-11-2020,MA,27,0,109,20388,55,1714
04-11-2020,MD,10,51,154,10167,0,1000
04-11-2020,ME,2,5,12,9138,2,151
04-11-2020,MI,21,0,470,38789,199,4397
04-11-2020,MN,31,202,203,16625,0,3827
04-11-2020,MO,24,0,504,5093,226,2599
04-11-2020,MS,13,0,168,0,73,766
04-11-2020,MT,5,18,0,3968,0,796
04-11-2020,NC,50,0,327,24355,0,2425
04-11-2020,ND,12,36,54,485,0,1172
04-11-2020,NE,4,46,0,2386,0,1440
04-11-2020,NH,1,3,0,774,0,115
04-11-2020,NJ,16,87,238,0,80,3041
04-11-2020,NM,14,59,0,15447,0,1011
04-11-2020,NV,7,0,162,2579,72,1068
04-11-2020,NY,15,0,284,131408,129,2126
04-11-2020,OH,55,186,502,35630,272,4071
04-11-2020,OK,17,115,349,8532,0,1246
04-11-2020,OR,9,27,66,5022,26,482
04-11-2020,PA,35,0,316,19919,139,2795
04-11-2020,PR,8,0,60,0,46,57
04-11-2020,RI,2,26,21,2918,11,579
04-11-2020,SC,17,57,210,9847,112,918
04-11-2020,SD,14,49,0,649,0,937
04-11-2020,TN,24,77,497,22375,211,3445
04-11-2020,TX,126,0,1744,88275,0,9817
04-11-2020,UT,5,90,158,3403,0,2110
04-11-2020,VA,11,58,231,14247,102,1157
04-11-2020,VT,0,0,4,927,0,31
04-11-2020,WA,22,41,131,24309,58,1706
04-11-2020,WI,58,243,360,10333,0,6255
04-11-2020,WV,3,0,88,5406,33,394
04-11-2020,WY,12,10,0,0,0,425
03-11-2020,AK,0,2,0,4202,9,383
03-11-2020,AL,14,451,0,5986,0,1037
03-11-2020,AR,18,84,246,4936,113,878
03-11-2020,AZ,38,53,227,9071,112,1679
03-11-2020,CA,14,0,840,158376,0,4044
03-11-2020,CO,19,66,0,8255,0,2562
03-11-2020,CT,0,0,0,0,0,0
03-11-2020,DC,0,0,30,5159,14,86
03-11-2020,DE,2,0,25,882,0,115
03-11-2020,FL,56,235,0,20822,0,4553
03-11-2020,GA,480,158,0,20462,0,1668
03-11-2020,GU,1,0,22,1245,10,119
03-11-2020,HI,0,4,11,0,8,77
03-11-2020,IA,22,0,170,1050,59,1092
03-11-2020,ID,2,28,55,1715,0,757
03-11-2020,IL,68,0,755,75919,326,6516
03-11-2020,KS,0,0,110,0,39,0
03-11-2020,KY,11,139,259,6500,0,1709
03-11-2020,LA,17,0,0,28223,84,1153
03-11-2020,MA,12,0,96,13154,51,1036
03-11-2020,MD,7,60,143,6684,0,771
03-11-2020,ME,0,7,10,3399,1,127
03-11-2020,MI,45,0,444,38754,183,3437
03-11-2020,MN,15,210,197,3628,0,3476
03-11-2020,MO,33,0,476,8927,218,2238
03-11-2020,MS,36,0,168,0,73,644
03-11-2020,MT,13,11,0,2686,0,907
03-11-2020,NC,67,0,331,27533,0,2349
03-11-2020,ND,15,46,46,871,0,1221
03-11-2020,NE,2,26,0,1906,0,954
03-11-2020,NH,0,3,0,1927,0,128
03-11-2020,NJ,18,133,216,43034,78,2405
03-11-2020,NM,9,100,0,9884,0,1136
03-11-2020,NV,23,0,176,2552,75,911
03-11-2020,NY,15,0,268,125548,120,2321
03-11-2020,OH,33,213,509,35583,263,4229
03-11-2020,OK,21,170,336,26181,0,1331
03-11-2020,OR,1,47,74,3559,27,549
03-11-2020,PA,32,0,301,15682,134,2875
03-11-2020,PR,3,0,63,0,48,345
03-11-2020,RI,2,21,24,2475,12,423
03-11-2020,SC,22,66,202,12050,104,1035
03-11-2020,SD,8,69,0,1069,0,1004
03-11-2020,TN,75,67,477,12137,199,1770
03-11-2020,TX,97,0,1734,88992,0,10665
03-11-2020,UT,6,89,152,5600,0,1669
03-11-2020,VA,8,65,222,21449,97,1261
03-11-2020,VT,0,0,3,263,0,22
03-11-2020,WA,12,23,124,0,48,543
03-11-2020,WI,58,247,347,15344,0,6104
03-11-2020,WV,11,0,83,5559,35,358
03-11-2020,WY,6,13,0,866,0,452
02-11-2020,AK,1,8,0,15619,6,344
02-11-2020,AL,0,0,0,3095,0,907
02-11-2020,AR,60,55,251,15236,112,1451
02-11-2020,AZ,1,15,231,6211,120,666
02-11-2020,CA,5,0,823,165092,0,4094
02-11-2020,CO,4,25,0,10624,0,2237
02-11-2020,CT,11,0,0,76759,0,2651
02-11-2020,DC,1,0,27,2859,13,69
02-11-2020,DE,0,0,24,2137,0,185
02-11-2020,FL,46,82,0,19925,0,4569
02-11-2020,GA,18,15,0,8175,0,939
02-11-2020,GU,0,0,19,98,8,3
02-11-2020,HI,0,2,8,0,5,83
02-11-2020,IA,24,0,156,2414,57,1405
02-11-2020,ID,1,21,74,1596,0,480
02-11-2020,IL,18,0,722,61896,298,6222
02-11-2020,KS,17,61,110,8439,39,4046
02-11-2020,KY,3,-5,270,28321,0,1028
02-11-2020,LA,8,0,0,5091,70,275
02-11-2020,MA,10,0,96,13311,50,842
02-11-2020,MD,3,74,133,10415,0,850
02-11-2020,ME,1,7,8,20793,1,84
02-11-2020,MI,17,0,428,89787,180,6920
02-11-2020,MN,9,103,195,20116,0,2948
02-11-2020,MO,5,0,476,6731,221,2651
02-11-2020,MS,0,152,167,32944,75,365
02-11-2020,MT,10,16,0,6470,0,757
02-11-2020,NC,7,0,344,30895,0,1336
02-11-2020,ND,9,22,36,682,0,967
02-11-2020,NE,2,8,0,1838,0,934
02-11-2020,NH,0,1,0,976,0,106
02-11-2020,NJ,3,17,212,62580,100,1795
02-11-2020,NM,10,64,0,7941,0,872
02-11-2020,NV,3,0,182,2608,64,635
02-11-2020,NY,14,0,276,94468,117,1633
02-11-2020,OH,37,182,472,37236,264,2909
02-11-2020,OK,9,23,322,0,0,1084
02-11-2020,OR,2,0,61,5335,23,508
